X,Y,Z,gX,gY,gZ,
2.044921875,-4.83984375,8.1640625,-0.017044067,0.126831055,0.118225098,0
2.052734375,-4.796875,8.1875,-0.04473877,0.149169922,0.138427734,0
2.08984375,-4.83203125,8.25,-0.024505615,0.127807617,0.12890625,0
2.14453125,-4.890625,8.2578125,0.042602539,0.050079346,0.088439941,0
2.083984375,-4.9453125,8.1328125,0.114013672,-0.024505615,0.030899048,0
1.932617188,-5.0546875,8.03125,0.162963867,0.086303711,0.059661865,0
1.8671875,-5.12109375,8.03125,0.108642578,0.085205078,0.067138672,0
2.025390625,-5.16015625,8.15625,0.041534424,0.096923828,0.083068848,0
2.208984375,-5.19921875,8.2578125,-0.017044067,0.126831055,0.118225098,0
2.126953125,-5.15625,8.2578125,-0.04473877,0.149169922,0.138427734,0
2.01171875,-5.078125,8.203125,-0.024505615,0.127807617,0.12890625,0
2.0703125,-4.921875,8.1328125,0.042602539,0.050079346,0.088439941,0
2.193359375,-4.8125,8.140625,0.114013672,-0.024505615,0.030899048,0
2.1796875,-4.8046875,8.15625,0.151245117,-0.031951904,-0.003196716,0
2.107421875,-4.7734375,8.0234375,0.140625,-0.001065254,0.001065254,0
1.916992188,-4.60546875,7.98046875,0.11932373,0.01171875,0.027694702,0
1.790039063,-4.43359375,8.0078125,0.1171875,0.026626587,0.046875,0
1.791992188,-4.46484375,8.125,0.137451172,0.040466309,0.045806885,0
1.92578125,-4.63671875,8.203125,0.151245117,0.024505615,0.040466309,0
2.08984375,-4.7890625,8.296875,0.134277344,-0.007457733,0.03729248,0
2.150390625,-4.96484375,8.2890625,0.094787598,-0.0234375,0.0234375,0
2.197265625,-5.1328125,8.28125,0.057525635,-0.027694702,0.010650635,0
2.1484375,-5.1953125,8.2109375,0,0.007457733,0.014915466,0
2.064453125,-5.22265625,8.1796875,-0.17578125,0.013847351,0.041534424,0
2.0859375,-5.38671875,8.1328125,-0.194946289,0.002130508,0.02130127,0
2.181640625,-5.58203125,8.0546875,-0.193847656,0.001065254,-0.007457733,0
2.1875,-5.484375,8.1015625,-0.186401367,0.015975952,-0.02130127,0
2.083984375,-5.1171875,8.109375,-0.196044922,0.02130127,-0.039428711,0
1.947265625,-4.796875,8.109375,-0.243896484,0.052185059,-0.07244873,0
1.840820313,-4.5703125,8.140625,-0.254638672,0.063903809,-0.086303711,0
1.947265625,-4.40234375,8.2578125,-0.201293945,0.034088135,-0.094787598,0
2.078125,-4.328125,8.28125,-0.092651367,0.001065254,-0.114013672,0
2.08984375,-4.484375,8.2265625,0.028762817,-0.03515625,-0.118225098,0
2.029296875,-4.73046875,8.1640625,-0.17578125,0.013847351,0.041534424,0
2.009765625,-4.94921875,8.09375,-0.194946289,0.002130508,0.02130127,0
2.1015625,-5.15625,8.0625,-0.193847656,0.001065254,-0.007457733,0
2.0546875,-5.23046875,8.046875,-0.186401367,0.015975952,-0.02130127,0
1.927734375,-5.20703125,8.1015625,-0.196044922,0.02130127,-0.039428711,0
1.786132813,-5.1640625,8.140625,-0.243896484,0.052185059,-0.07244873,0
1.791015625,-5.1328125,8.140625,-0.254638672,0.063903809,-0.086303711,0
2.076171875,-5.05859375,8.2421875,-0.201293945,0.034088135,-0.094787598,0
2.376953125,-4.96875,8.3203125,-0.092651367,0.001065254,-0.114013672,0
2.42578125,-4.96484375,8.25,0.028762817,-0.03515625,-0.118225098,0
2.283203125,-4.89453125,8.140625,0.127807617,-0.087341309,-0.10333252,0
1.96484375,-4.64453125,8.0859375,0.190673828,-0.087341309,-0.130004883,0
1.684570313,-4.4453125,8.2109375,0.212036133,-0.062866211,-0.135253906,0
1.611328125,-4.42578125,8.0703125,0.188598633,-0.05859375,-0.055389404,0
1.559570313,-4.6640625,7.9921875,0.185302734,-0.046875,-0.01171875,0
1.79296875,-5.09765625,8.0390625,0.189575195,-0.0234375,-0.009590149,0
2.287109375,-5.46484375,7.90625,0.198120117,-0.028762817,0.01171875,0
2.328125,-5.3359375,7.71875,0.192871094,-0.078857422,0.022369385,0
1.93359375,-4.83984375,7.84375,0.182128906,-0.146972656,0.008522034,0
1.591796875,-4.40234375,8.0625,0.165161133,-0.172607422,-0.003196716,0
1.450195313,-4.21875,8.203125,0.139526367,-0.155517578,-0.009590149,0
1.649414063,-4.29296875,8.4375,0.094787598,-0.135253906,-0.022369385,0
2,-4.625,8.5625,0.065002441,-0.12890625,-0.024505615,0
2.322265625,-4.94140625,8.546875,0.057525635,-0.132080078,-0.014915466,0
2.4609375,-5.1640625,8.4296875,0.05859375,-0.145996094,-0.012786865,0
2.37109375,-5.3359375,8.3203125,0.063903809,-0.139526367,-0.01171875,0
2.216796875,-5.23828125,8.1796875,0.08416748,-0.116088867,-0.001065254,0
2.08203125,-4.9453125,8.078125,0.120361328,-0.088439941,-0.005325317,0
2.09375,-4.71875,8.140625,0.165161133,-0.076721191,-0.006393433,0
2.091796875,-4.640625,8.1171875,0.208740234,-0.083068848,0.01171875,0
1.997070313,-4.6640625,8.2265625,0.216308594,-0.0703125,0,0
1.912109375,-4.70703125,8.3203125,0.180053711,-0.040466309,-0.03515625,0
1.678710938,-4.66796875,8.3828125,0.109741211,-0.029830933,-0.029830933,0
1.3671875,-4.66015625,8.3515625,0.0234375,-0.013847351,-0.003196716,0
1.176757813,-4.83203125,8.2265625,-0.04473877,0.020233154,0.010650635,0
1.3828125,-5.07421875,8.2265625,-0.075622559,0.050079346,0.009590149,0
2.033203125,-5.21875,8.3359375,-0.047943115,0.050079346,-0.006393433,0
2.484375,-5.3125,8.546875,0.014915466,0.01171875,-0.02557373,0
2.466796875,-5.296875,8.6015625,0.05645752,-0.047943115,-0.04473877,0
2.23828125,-5.33984375,8.328125,0.07244873,-0.101196289,-0.05859375,0
1.888671875,-5.265625,7.9921875,0.102294922,-0.124633789,-0.05859375,0
1.63671875,-4.90625,7.91015625,0.149169922,-0.10333252,-0.057525635,0
1.6015625,-4.63671875,8.1875,0.173583984,-0.077758789,-0.039428711,0
1.744140625,-4.5,8.484375,0.161865234,-0.057525635,-0.001065254,0
2.00390625,-4.40625,8.6875,0.150146484,-0.046875,-0.007457733,0
2.26171875,-4.53515625,8.8359375,0.158691406,-0.06817627,-0.059661865,0
2.44921875,-4.83203125,8.6171875,0.189575195,-0.11505127,-0.078857422,0
2.193359375,-5.0546875,8.3203125,0.248168945,-0.15234375,-0.067138672,0
1.805664063,-5.05078125,8.1796875,0.38671875,-0.171508789,-0.065002441,0
1.684570313,-4.9140625,8.1015625,0.559082031,-0.173583984,-0.05859375,0
1.668945313,-4.74609375,8.1953125,0.698730469,-0.155517578,-0.040466309,0
1.828125,-4.66796875,8.3671875,0.798828125,-0.157714844,-0.03302002,0
1.930664063,-4.6875,8.375,0.863769531,-0.191772461,-0.052185059,0
1.674804688,-4.74609375,8.359375,0.862792969,-0.1875,-0.059661865,0
1.47265625,-4.65234375,8.328125,0.827636719,-0.1171875,-0.039428711,0
1.452148438,-4.484375,8.21875,0.87890625,-0.086303711,-0.038360596,0
1.234375,-4.390625,8.203125,0.979980469,-0.052185059,-0.066040039,0
1.09375,-4.31640625,8.203125,1.034179688,0.053253174,-0.043670654,0
1.098632813,-4.375,8.171875,1.081054688,0.127807617,-0.019180298,0
1.11328125,-4.60546875,8.171875,1.088867188,0.142700195,-0.047943115,0
1.235351563,-4.8828125,8.109375,1.000976563,0.160888672,-0.054321289,0
1.466796875,-5.05859375,7.99609375,0.887207031,0.181152344,-0.015975952,0
1.483398438,-5.05859375,7.94140625,0.856445313,0.183227539,0.020233154,0
1.638671875,-4.91796875,7.9453125,0.895996094,0.197021484,0.015975952,0
1.962890625,-4.984375,7.8359375,0.943847656,0.204589844,-0.008522034,0
1.84375,-5.41015625,7.8359375,0.987304688,0.201293945,-0.02130127,0
1.596679688,-5.671875,7.95703125,1,0.198120117,-0.029830933,0
1.58984375,-5.58203125,7.98828125,0.99609375,0.134277344,-0.045806885,0
1.526367188,-5.49609375,8.0625,1.038085938,0.028762817,-0.061798096,0
1.6015625,-5.20703125,8.421875,1.061523438,-0.013847351,-0.0703125,0
1.884765625,-4.5703125,8.7421875,1.068359375,-0.04473877,-0.067138672,0
2.205078125,-4.4765625,8.96875,1.03125,-0.089477539,-0.055389404,0
2.23828125,-4.76171875,8.8828125,0.974609375,-0.145996094,-0.046875,0
2.107421875,-4.96484375,8.546875,0.951171875,-0.181152344,-0.054321289,0
1.93359375,-4.9375,8.2265625,1.009765625,-0.212036133,-0.061798096,0
1.623046875,-4.7265625,8.0703125,1.080078125,-0.255615234,-0.078857422,0
1.487304688,-4.578125,8.0234375,1.08203125,-0.299316406,-0.10546875,0
1.66015625,-4.59765625,8.09375,1.033203125,-0.323730469,-0.109741211,0
1.92578125,-4.62109375,8.1953125,0.989746094,-0.336669922,-0.096923828,0
2.048828125,-4.64453125,8.3515625,0.983398438,-0.330322266,-0.100158691,0
2.07421875,-4.73046875,8.484375,1.022460938,-0.321777344,-0.099060059,0
1.975585938,-4.79296875,8.609375,1.051757813,-0.310058594,-0.086303711,0
1.827148438,-4.7578125,8.734375,1.056640625,-0.360107422,-0.085205078,0
1.876953125,-4.73046875,8.7421875,1.020507813,-0.449462891,-0.109741211,0
2.03125,-4.75390625,8.6171875,0.959960938,-0.4921875,-0.146972656,0
2.02734375,-4.69921875,8.40625,0.968261719,-0.516601563,-0.181152344,0
1.967773438,-4.58203125,8.140625,1.004882813,-0.502929688,-0.203491211,0
1.938476563,-4.6328125,7.953125,0.989746094,-0.463378906,-0.219482422,0
1.955078125,-4.58203125,7.91015625,0.969238281,-0.421875,-0.242919922,0
2.033203125,-4.32421875,7.9609375,0.922363281,-0.3984375,-0.213012695,0
2.0703125,-4.13671875,8.078125,0.774414063,-0.449462891,-0.135253906,0
2.048828125,-4.15234375,8.4765625,0.614746094,-0.466552734,-0.05859375,0
1.969726563,-4.28125,8.828125,0.502929688,-0.401611328,0.014915466,0
1.758789063,-4.55859375,8.84375,0.450683594,-0.298339844,0.073486328,0
1.52734375,-4.89453125,8.4296875,0.450683594,-0.209838867,0.071350098,0
1.379882813,-5.140625,8.0390625,0.439941406,-0.124633789,0.04473877,0
1.346679688,-5.14453125,7.9765625,0.413330078,-0.127807617,0.015975952,0
1.506835938,-4.98046875,8.1171875,0.368652344,-0.168334961,-0.061798096,0
1.77734375,-4.9609375,8.2109375,0.29296875,-0.173583984,-0.09588623,0
1.938476563,-5.0390625,8.2109375,0.922363281,-0.3984375,-0.213012695,0
1.951171875,-4.8203125,8.421875,0.774414063,-0.449462891,-0.135253906,0
1.944335938,-4.5390625,8.703125,0.614746094,-0.466552734,-0.05859375,0
1.834960938,-4.59765625,8.6640625,0.502929688,-0.401611328,0.014915466,0
1.62109375,-4.7421875,8.6015625,0.450683594,-0.298339844,0.073486328,0
1.690429688,-4.79296875,8.65625,0.450683594,-0.209838867,0.071350098,0
2.0390625,-5.04296875,8.6484375,0.439941406,-0.124633789,0.04473877,0
2.357421875,-5.328125,8.546875,0.413330078,-0.127807617,0.015975952,0
2.509765625,-5.4375,8.4921875,0.368652344,-0.168334961,-0.061798096,0
2.5234375,-5.31640625,8.4765625,0.29296875,-0.173583984,-0.09588623,0
2.3671875,-4.98828125,8.515625,0.235473633,-0.162963867,-0.088439941,0
2.19140625,-4.59765625,8.640625,0.218383789,-0.118225098,-0.10333252,0
2.4296875,-4.453125,8.828125,0.186401367,-0.041534424,-0.10760498,0
2.888671875,-4.390625,9.078125,0.10760498,0.01171875,-0.07244873,0
2.916015625,-4.23046875,9.1171875,0.062866211,0.02130127,-0.06817627,0
2.51953125,-4.2265625,8.9609375,0.06817627,0.041534424,-0.098022461,0
2.552734375,-4.41796875,9.015625,0.087341309,0.078857422,-0.10760498,0
2.53125,-4.5234375,9.0234375,0.086303711,0.11505127,-0.102294922,0
2.14453125,-4.21484375,8.953125,0.059661865,0.123596191,-0.09161377,0
2.2734375,-3.701171875,9.2734375,0.043670654,0.11505127,-0.09161377,0
2.65625,-3.37890625,9.4140625,-0.002130508,0.09588623,-0.059661865,0
2.9296875,-3.421875,9,-0.100158691,0.08416748,-0.030899048,0
2.880859375,-3.6015625,8.59375,-0.200317383,0.092651367,-0.017044067,0
2.71484375,-3.494140625,8.484375,-0.253662109,0.104370117,-0.007457733,0
2.552734375,-3.29296875,8.359375,-0.260009766,0.130981445,0.028762817,0
2.271484375,-3.0625,8.1640625,-0.204589844,0.145996094,0.06072998,0
1.876953125,-2.759765625,8.1875,-0.111877441,0.112915039,0.054321289,0
1.5,-2.640625,8.25,-0.089477539,0.085205078,0.04901123,0
1.22265625,-2.86328125,8.3828125,-0.143798828,0.061798096,0.063903809,0
1.154296875,-2.689453125,8.5078125,-0.193847656,0.03302002,0.05645752,0
1.1640625,-2.33984375,8.5546875,-0.198120117,0.042602539,0.030899048,0
1.245117188,-2.255859375,8.6328125,-0.186401367,0.085205078,0.02130127,0
1.403320313,-2.306640625,8.78125,-0.140625,0.180053711,-0.009590149,0
1.489257813,-2.404296875,8.671875,-0.03515625,0.261962891,-0.038360596,0
1.197265625,-2.537109375,8.640625,0.055389404,0.275878906,-0.03302002,0
1.11328125,-2.373046875,9.078125,0.101196289,0.236450195,-0.055389404,0
1.573242188,-2.064453125,9.4140625,0.141723633,0.226928711,-0.09588623,0
2.03125,-2.033203125,9.515625,0.200317383,0.235473633,-0.102294922,0
2.25,-2.080078125,9.3671875,0.235473633,0.229003906,-0.100158691,0
2.365234375,-2.08203125,8.984375,0.218383789,0.200317383,-0.10333252,0
2.326171875,-2.15625,8.5625,0.236450195,0.127807617,-0.108642578,0
2.16796875,-2.00390625,8.4375,0.307861328,0.046875,-0.123596191,0
2.068359375,-1.658203125,8.6171875,0.358886719,-0.013847351,-0.098022461,0
2.326171875,-1.514648438,8.8984375,0.385742188,-0.039428711,-0.050079346,0
2.716796875,-1.33203125,9.109375,0.400634766,-0.030899048,-0.017044067,0
2.892578125,-1.15625,9.4765625,0.404785156,0.013847351,-0.001065254,0
3.044921875,-0.900390625,10.015625,0.404785156,0.050079346,0.005325317,0
3.26171875,-0.570800781,10.34375,0.374023438,0.05859375,-0.010650635,0
3.416015625,-0.4453125,10.4453125,0.280273438,0.05859375,-0.028762817,0
3.484375,-0.56640625,10.4453125,0.205566406,0.053253174,-0.041534424,0
3.283203125,-0.690917969,10.1953125,0.194946289,0.063903809,-0.045806885,0
2.775390625,-0.69921875,9.8203125,0.226928711,0.069213867,-0.04473877,0
2.44140625,-0.872558594,9.5625,0.254638672,0.07989502,-0.040466309,0
2.341796875,-1.0234375,9.125,0.255615234,0.090576172,-0.043670654,0
2.1953125,-0.748046875,8.6484375,0.274902344,0.07989502,-0.047943115,0
2.2578125,-0.378173828,8.671875,0.302490234,0.059661865,-0.031951904,0
2.158203125,-0.413085938,8.78125,0.3046875,0.04473877,-0.02557373,0
1.944335938,-0.627441406,8.578125,0.296142578,0.04473877,-0.013847351,0
1.814453125,-0.756347656,8.703125,0.278076172,0.043670654,0.014915466,0
1.984375,-0.3125,9.3125,0.28125,0.098022461,0.010650635,0
2.3671875,0.067016602,10.046875,0.458007813,0.357910156,-0.040466309,0
3.080078125,-0.02394104,10.328125,0.274902344,0.07244873,0.052185059,0
3.712890625,0.120910645,10.296875,0.234375,0.121459961,-0.04901123,0
3.8125,0.806640625,10.03125,0.234375,0.122497559,-0.006393433,0
3.505859375,1.181640625,9.3671875,0.204589844,0.051147461,-0.005325317,0
3.166015625,1.166992188,8.6953125,0.185302734,0.005325317,-0.019180298,0
2.9140625,1.546875,8.546875,0.169433594,-0.02557373,-0.027694702,0
3.306640625,1.731445313,9.0234375,0.126831055,-0.07989502,-0.005325317,0
3.740234375,1.19140625,9.5625,0.106506348,-0.134277344,0.028762817,0
3.890625,0.572265625,9.8046875,0.114013672,-0.137451172,0.051147461,0
4.19140625,0.474121094,9.75,0.11932373,-0.11932373,0.077758789,0
4.5546875,0.628417969,9.7421875,0.124633789,-0.07989502,0.053253174,0
4.43359375,0.524414063,9.5625,0.182128906,0.028762817,-0.071350098,0
3.939453125,0.274169922,9.2578125,0.568847656,0.3515625,-0.57421875,0
3.73828125,0.283691406,9.1171875,0.893554688,0.355712891,-0.057525635,0
3.650390625,0.645019531,9.125,0.547363281,0.216308594,0.009590149,0
3.4375,1.124023438,9.203125,0.158691406,0.109741211,-0.085205078,0
2.9453125,1.352539063,8.875,0.138427734,0.10546875,-0.002130508,0
2.71484375,1.016601563,8.7109375,0.203491211,0.11932373,0.018112183,0
2.982421875,0.808105469,9.0625,0.192871094,0.08203125,0.010650635,0
3.28515625,0.811523438,9.4375,0.149169922,0.020233154,-0.026626587,0
3.240234375,0.563964844,9.46875,0.133178711,-0.027694702,-0.042602539,0
3.271484375,0.271728516,9.5234375,0.1171875,-0.057525635,-0.009590149,0
3.326171875,0.154418945,9.578125,0.150146484,-0.10333252,0.099060059,0
2.869140625,-0.237060547,9.1171875,0.251464844,-0.11932373,0.10333252,0
2.53515625,-0.396240234,9.0859375,0.234375,-0.121459961,0.10760498,0
2.732421875,0.02154541,9.5078125,0.206665039,-0.137451172,0.141723633,0
2.865234375,0.283691406,9.8984375,0.234375,-0.137451172,0.188598633,0
2.939453125,0.329101563,10.234375,0.290771484,-0.123596191,0.209838867,0
3.302734375,0.269287109,10.7421875,0.178955078,0.006393433,-0.111877441,0
3.767578125,0.094543457,11.0703125,0.247192383,0,-0.08203125,0
3.685546875,-0.307617188,10.34375,0.215209961,0.008522034,-0.02130127,0
3.142578125,-0.498046875,9.484375,0.201293945,0.001065254,0.015975952,0
2.83203125,-0.067016602,9.375,0.233276367,-0.020233154,0.010650635,0
2.806640625,0.180786133,9.640625,0.270507813,-0.017044067,0,0
2.859375,0.02394104,9.7265625,0.26953125,0.007457733,0.001065254,0
2.705078125,0.361572266,9.7265625,0.230102539,0.02130127,-0.006393433,0
2.43359375,0.434570313,9.5546875,0.201293945,0.03515625,-0.052185059,0
2.169921875,0.202270508,8.984375,0.173583984,0.050079346,-0.059661865,0
2.068359375,0.131713867,8.578125,0.178955078,0.006393433,-0.111877441,0
2.345703125,-0.038299561,8.53125,0.247192383,0,-0.08203125,0
2.771484375,-0.100585938,8.8984375,0.215209961,0.008522034,-0.02130127,0
3.08203125,0.141235352,9.3671875,0.201293945,0.001065254,0.015975952,0
3.2421875,0.453613281,9.7109375,0.233276367,-0.020233154,0.010650635,0
3.177734375,0.738769531,9.7109375,0.270507813,-0.017044067,0,0
2.783203125,1.010742188,9.3671875,0.26953125,0.007457733,0.001065254,0
2.658203125,1.3203125,9.4375,0.230102539,0.02130127,-0.006393433,0
2.85546875,1.319335938,9.5078125,0.201293945,0.03515625,-0.052185059,0
2.900390625,0.852539063,9.421875,0.173583984,0.050079346,-0.059661865,0
2.859375,0.645019531,9.4453125,0.130004883,0.054321289,-0.022369385,0
2.7109375,0.585449219,9.4296875,0.092651367,0.03729248,0,0
2.66796875,0.531738281,9.453125,0.080932617,0.009590149,-0.004261017,0
2.73828125,0.450195313,9.1484375,0.076721191,0.002130508,0.004261017,0
2.650390625,0.302978516,8.953125,0.089477539,0.01171875,0.017044067,0
2.56640625,0.590332031,9.2734375,0.098022461,0.020233154,0.04473877,0
2.720703125,0.641601563,9.2890625,0.075622559,0.0234375,0.077758789,0
2.771484375,0.532714844,9.1640625,0.077758789,0.03302002,0.074584961,0
2.55078125,0.901367188,9.390625,0.09588623,0.045806885,0.055389404,0
2.34375,0.893066406,9.203125,0.083068848,0.045806885,0.039428711,0
3.2578125,1.247070313,9.28125,0.055389404,0.02130127,0.022369385,0
1.78515625,2.01171875,9.8203125,0.030899048,-0.009590149,0.018112183,0
3.189453125,1.5546875,9.6875,0.024505615,-0.02557373,0.024505615,0
3.208984375,1.373046875,9.7109375,0.030899048,-0.015975952,0.02130127,0
2.669921875,1.233398438,9.7265625,0.01171875,0.009590149,0.019180298,0
2.689453125,1.313476563,9.71875,0.003196716,0.031951904,0.036224365,0
2.955078125,1.091796875,9.7421875,0.007457733,0.047943115,0.05859375,0
2.974609375,0.819824219,9.7421875,-0.002130508,0.052185059,0.06072998,0
2.810546875,0.797363281,9.859375,0.001065254,0.046875,0.041534424,0
2.734375,0.81640625,9.796875,0.007457733,0.03515625,0.02557373,0
2.705078125,0.782714844,9.734375,-0.019180298,0.01171875,0.02130127,0
2.912109375,0.663085938,9.546875,-0.057525635,-0.009590149,0.019180298,0
3.697265625,-0.721679688,9.2109375,-0.083068848,-0.019180298,-0.001065254,0
4.9609375,-2.3515625,8.3828125,-0.109741211,-0.024505615,-0.045806885,0
1.103515625,4.05078125,9.8359375,-0.122497559,-0.038360596,-0.087341309,0
0.860839844,3.833984375,10.0390625,-0.102294922,-0.069213867,-0.11932373,0
2.865234375,1.51171875,8.9375,-0.053253174,-0.062866211,-0.133178711,0
3.025390625,1.24609375,8.59375,0.007457733,-0.03729248,-0.124633789,0
2.123046875,1.66796875,8.78125,0.045806885,-0.012786865,-0.11932373,0
1.776367188,1.9609375,8.9296875,0.061798096,0.007457733,-0.100158691,0
2.138671875,1.819335938,8.953125,0.073486328,0.014915466,-0.055389404,0
2.34765625,2.076171875,9.1484375,0.06072998,0.013847351,-0.001065254,0
2.494140625,1.446289063,8.96875,0.053253174,-0.007457733,0.024505615,0
2.38671875,1.098632813,8.8359375,0.065002441,-0.034088135,0.019180298,0
2.736328125,1.599609375,9.2109375,0.0703125,-0.052185059,0.014915466,0
2.6171875,1.4609375,9.390625,0.086303711,-0.059661865,0.004261017,0
2.701171875,1.245117188,9.4921875,0.094787598,-0.045806885,-0.020233154,0
2.9296875,1.314453125,9.6640625,0.075622559,-0.03729248,-0.02130127,0
2.927734375,1.201171875,9.765625,0.050079346,-0.0234375,-0.019180298,0
2.865234375,1.16015625,9.8828125,0.042602539,-0.003196716,-0.027694702,0
3.107421875,1.508789063,9.875,0.062866211,-0.002130508,-0.04901123,0
2.763671875,1.493164063,9.2890625,0.080932617,-0.002130508,-0.047943115,0
2.048828125,1.79296875,9.25,0.080932617,0.004261017,-0.019180298,0
2.28125,2.595703125,9.53125,0.094787598,0.009590149,0.007457733,0
2.587890625,1.983398438,9.4296875,0.123596191,0.022369385,0.014915466,0
2.646484375,1.827148438,8.984375,0.100158691,0.042602539,0.028762817,0
2.0546875,2.37109375,9.484375,0.06817627,0.069213867,0.085205078,0
2.830078125,1.66796875,9.6953125,0.075622559,0.09161377,0.116088867,0
3.0703125,1.286132813,9.2578125,0.086303711,0.086303711,0.133178711,0
